spam	to_multiple	from	cc	sent_email	time	image	attach	dollar	winner	inherit	viagra	password	num_char	line_breaks	format	re_subj	exclaim_subj	urgent_subj	exclaim_mess	number
0	0	1	0	0	2012-02-20 10:58:06	0	0	0	no	0	0	0	0.667	9	1	0	0	0	0	none
0	0	1	0	0	2012-02-20 19:05:40	0	0	0	no	0	0	0	16.573	309	1	0	0	0	4	small
0	0	1	1	0	2012-02-20 11:07:17	0	0	0	no	0	0	0	0.397	14	0	1	0	0	0	small
0	0	1	1	1	2012-02-20 16:40:58	0	0	0	no	0	0	0	10.103	279	1	1	0	0	8	small
0	0	1	0	0	2012-02-20 18:09:29	0	0	0	no	0	0	0	24.503	623	1	0	0	0	1	small
0	0	1	0	0	2012-02-20 18:34:32	0	0	0	no	0	0	0	25.894	650	1	0	0	0	1	small
0	0	1	0	0	2012-02-20 19:22:13	0	0	0	no	0	0	0	24.889	629	1	0	0	0	2	small
0	0	1	0	0	2012-02-20 19:04:13	0	0	0	no	0	0	0	0.693	25	1	0	0	0	2	small
0	0	1	0	0	2012-02-20 20:36:18	0	0	0	no	0	0	0	1.643	18	1	0	0	0	0	none
0	0	1	0	0	2012-02-21 05:50:29	0	0	0	no	0	0	0	3.889	84	1	0	0	0	0	small
0	0	1	0	0	2012-02-21 08:07:23	0	0	16	no	1	0	0	17.603	356	1	0	0	0	17	small
0	1	1	0	0	2012-02-17 14:11:42	0	0	0	no	0	0	0	7.485	89	0	0	0	0	0	small
0	1	1	0	1	2012-02-21 06:32:50	0	4	4	no	0	0	0	7.721	164	1	0	0	0	5	small
0	0	1	0	1	2012-02-21 06:42:50	0	0	0	no	0	0	0	16.593	435	1	0	0	0	10	small
0	0	1	0	1	2012-02-21 06:43:48	0	0	0	no	0	0	0	2.5	61	1	1	0	0	0	small
0	0	1	0	0	2012-02-21 04:00:03	0	0	0	no	0	0	0	2.061	73	1	0	0	0	1	small
0	0	1	0	0	2012-02-21 04:00:04	0	0	0	no	0	0	0	6.19	129	1	0	0	0	1	small
0	1	1	0	0	2012-02-21 07:01:16	0	0	0	no	0	0	0	5.246	56	0	0	0	0	0	small
0	0	1	0	1	2012-02-21 07:32:24	0	0	0	no	0	0	0	2.928	79	1	1	0	0	4	small
0	1	1	0	0	2012-02-21 12:48:02	0	0	0	no	0	0	0	3.618	49	0	0	0	0	0	none
0	0	1	0	0	2012-02-21 07:43:32	0	0	0	no	0	0	0	2.984	28	1	0	0	0	3	small
0	0	1	0	1	2012-02-21 08:32:09	0	0	0	no	0	0	0	11.91	312	1	0	0	0	9	big
0	0	1	0	0	2012-02-21 09:01:08	0	0	0	no	0	0	0	24.58	626	1	0	0	0	1	small
0	1	1	0	0	2012-02-21 08:55:32	1	2	0	no	0	0	0	1.888	35	0	0	0	0	0	none
0	1	1	0	0	2012-02-21 09:33:50	0	0	0	no	0	0	0	11.24	159	0	0	0	0	0	small
0	0	1	0	0	2012-02-21 14:53:12	0	0	0	no	0	0	0	3.746	98	1	0	0	0	0	small
0	0	1	1	1	2012-02-21 11:27:12	0	0	0	no	0	0	0	16.51	428	1	1	0	0	10	small
0	0	1	0	1	2012-02-21 11:27:27	0	0	0	no	0	0	0	4.047	98	1	1	0	0	6	small
0	1	1	0	0	2012-02-21 11:27:49	0	0	0	no	0	0	0	0.741	27	0	0	0	0	0	none
0	0	1	0	1	2012-02-21 12:00:59	0	0	0	no	0	0	0	5.389	136	1	1	0	0	0	small
0	0	1	0	1	2012-02-21 12:08:03	0	0	0	no	0	0	0	16.925	382	1	0	0	0	20	big
0	0	1	0	1	2012-02-06 09:56:02	0	0	0	no	0	0	0	11.78	348	1	1	0	0	8	small
0	0	1	0	1	2012-02-07 14:41:52	0	0	0	no	0	0	0	5.506	170	1	1	0	0	14	small
0	0	1	0	0	2012-02-09 17:08:09	0	0	0	no	0	0	0	0.361	15	0	0	0	0	0	none
0	0	1	0	1	2012-02-10 03:03:16	0	0	0	no	0	0	0	1.225	45	0	1	0	0	0	small
0	1	1	0	1	2012-02-10 11:18:32	0	0	0	no	0	0	0	5.462	122	1	0	0	0	5	small
0	0	1	1	1	2012-02-10 07:09:24	0	0	0	no	0	0	0	7.912	179	1	1	0	0	4	big
0	0	1	1	1	2012-02-10 12:59:26	0	1	0	no	0	0	0	11.569	260	1	1	0	0	7	small
0	0	1	0	0	2012-02-13 08:21:17	0	0	0	no	0	0	0	5.895	148	1	0	0	0	9	small
0	0	1	1	0	2012-02-13 13:24:58	0	0	0	no	0	0	0	8.267	195	1	1	0	0	8	small
0	0	1	1	0	2012-02-13 14:28:15	0	0	0	no	0	0	0	11.151	276	1	1	0	0	13	small
0	0	1	0	1	2012-02-13 17:46:06	0	0	0	no	0	0	0	2.148	54	0	1	0	0	0	small
0	0	1	1	0	2012-02-14 07:37:12	0	0	0	no	0	0	0	10.914	294	1	1	0	0	8	small
0	0	1	1	0	2012-02-14 06:19:22	0	0	0	no	0	0	0	15.586	376	1	1	0	0	13	small
0	0	1	0	1	2012-02-14 10:24:36	0	0	0	no	0	0	0	14.42	417	1	1	0	0	10	small
0	0	1	0	1	2012-02-14 11:47:01	0	0	0	no	0	0	0	18.172	551	1	1	0	0	12	small
0	0	1	1	0	2012-02-15 05:00:17	0	0	0	no	0	0	0	13.704	340	1	1	0	0	8	small
0	0	1	0	1	2012-02-15 06:49:33	0	0	0	no	0	0	0	5.227	124	0	1	0	0	1	small
0	0	1	4	0	2012-02-15 06:49:03	0	0	0	no	0	0	0	19.395	482	1	1	0	0	13	small
0	0	1	1	1	2012-02-16 17:40:29	0	0	0	no	0	0	0	23.519	515	1	1	0	0	13	small
0	0	1	2	1	2012-02-17 08:03:28	0	0	0	no	0	0	0	23.466	552	1	1	0	0	12	big
0	0	1	0	1	2012-02-18 04:23:27	0	0	0	no	0	0	4	4.033	59	1	1	0	0	0	big
0	1	1	2	0	2012-02-20 05:29:43	2	2	0	no	0	0	0	25.254	812	1	0	0	0	31	big
0	1	1	2	0	2012-02-20 05:33:49	1	1	0	no	0	0	0	29.007	926	1	1	0	0	33	big
0	0	1	0	1	2012-02-21 10:35:00	0	0	0	no	0	0	0	8.879	203	0	1	0	0	2	small
0	0	1	0	1	2012-02-21 11:58:01	0	0	0	no	0	0	0	1.583	38	1	0	0	0	0	small
0	0	1	0	0	2012-02-21 17:33:53	0	1	0	no	0	0	0	19.437	253	1	0	0	0	0	small
0	0	1	0	1	2012-02-21 12:53:18	0	0	0	no	0	0	4	6.89	129	1	1	0	0	6	big
0	1	1	0	1	2012-02-21 12:54:59	0	0	0	no	0	0	0	0.963	20	0	0	0	0	0	none
0	0	1	2	1	2012-02-21 13:23:36	0	0	0	no	0	0	0	26.217	633	1	1	0	0	14	big
0	1	1	1	0	2012-02-21 13:24:39	0	0	0	no	0	0	0	0.661	12	0	0	0	0	0	none
0	1	1	0	0	2012-02-21 13:30:24	0	0	0	no	0	0	2	1.982	49	0	0	0	0	0	none
0	1	1	0	0	2012-02-21 13:30:31	0	1	0	no	0	0	0	1.275	23	0	0	0	0	0	none
0	1	1	68	1	2012-02-21 18:40:09	0	0	0	no	0	0	0	31.113	720	1	1	0	0	21	small
0	0	1	0	0	2012-02-21 13:41:39	0	0	0	no	0	0	0	4.742	167	1	0	0	0	5	big
0	0	1	2	1	2012-02-21 14:07:05	0	0	0	no	0	0	0	0.781	28	1	1	0	0	0	small
0	0	1	0	1	2012-02-21 14:15:50	0	0	0	no	0	0	0	5.727	139	1	1	0	0	0	small
0	1	1	0	0	2012-02-21 15:02:45	0	0	0	no	0	0	0	12.987	168	0	0	0	0	0	small
0	0	1	6	1	2012-02-21 14:55:08	1	1	0	no	0	0	0	30.279	983	1	1	0	0	31	big
0	0	1	0	0	2012-02-21 16:29:48	0	0	6	no	0	0	0	9.692	152	1	0	1	0	10	small
0	0	1	0	1	2012-02-21 16:59:50	0	0	0	no	0	0	0	0.417	20	0	0	0	0	0	small
0	0	1	0	0	2012-02-21 18:15:40	0	0	0	no	0	0	0	64.202	1139	1	0	0	0	96	big
0	0	1	0	1	2012-02-21 19:07:57	0	0	0	no	0	0	0	1.69	47	0	0	0	0	1	small
0	0	1	0	0	2012-02-22 05:57:31	0	0	0	no	0	0	0	4.659	104	1	0	0	0	0	small
0	0	1	0	0	2012-02-22 06:43:38	0	0	0	no	0	0	0	23.352	782	1	0	0	0	5	small
0	0	1	0	0	2012-02-22 08:03:22	0	0	20	no	1	0	0	23.612	455	1	0	0	0	25	small
0	0	1	0	0	2012-02-22 04:23:33	0	0	0	no	0	0	0	8.645	184	1	0	0	0	0	small
0	1	1	1	1	2012-02-22 05:37:48	0	0	0	no	0	0	0	1.027	21	0	1	0	0	0	none
0	1	1	0	1	2012-02-22 05:55:40	0	0	2	no	0	0	0	31.398	652	1	0	0	0	5	small
0	1	1	0	0	2012-02-22 06:17:43	0	0	0	no	0	0	0	5.574	61	0	0	0	0	0	small
0	0	1	0	1	2012-02-22 07:10:00	0	0	0	no	0	0	0	1.122	32	1	1	0	0	0	small
0	0	1	0	1	2012-02-22 07:19:43	0	0	0	no	0	0	0	7.777	237	1	1	0	0	20	small
0	0	1	0	0	2012-02-22 07:35:45	0	0	4	no	0	0	0	9.027	148	1	0	1	0	18	small
0	0	1	0	0	2012-02-22 06:46:20	0	0	0	no	0	0	0	0.083	6	0	0	0	0	0	none
0	0	1	0	0	2012-02-22 08:02:01	1	1	0	no	0	0	0	16.28	396	1	0	0	0	9	small
0	1	1	0	0	2012-02-22 07:48:36	0	1	0	no	0	0	0	0.822	40	0	0	0	0	0	small
0	1	1	0	0	2012-02-22 07:04:31	0	0	0	no	0	0	0	33.343	436	0	0	0	0	0	big
0	0	1	0	1	2012-02-22 13:31:47	0	0	0	no	0	0	2	24.474	601	1	1	0	0	6	small
0	0	1	0	0	2012-02-22 10:56:00	4	4	2	no	0	0	0	28.468	575	1	0	0	0	0	small
0	0	1	0	1	2012-02-22 09:26:58	0	0	0	no	0	0	0	0.286	11	0	0	0	0	4	none
0	0	1	0	1	2012-02-22 11:35:43	0	0	0	no	0	0	0	0.325	10	1	0	0	0	0	none
0	0	1	0	1	2012-02-22 11:54:17	0	0	0	no	0	0	0	9.129	232	1	1	0	0	0	small
0	0	1	0	1	2012-02-22 11:54:25	0	0	0	no	0	0	0	1.926	56	1	1	0	0	2	small
0	0	1	0	0	2012-02-22 16:57:02	0	0	4	no	0	0	0	64.401	1167	1	0	0	0	13	small
0	0	1	0	1	2012-02-22 10:35:11	0	0	0	no	0	0	0	2.11	44	0	1	0	0	0	small
0	0	1	0	0	2012-02-22 12:39:22	0	0	0	no	0	0	0	7.441	147	1	0	0	0	0	big
0	0	1	0	1	2012-02-22 12:49:37	0	0	0	no	0	0	0	11.778	323	1	1	0	0	0	small
0	0	1	0	0	2012-02-22 13:23:46	0	0	0	no	0	0	0	1.698	41	1	0	0	0	2	none
0	0	1	0	1	2012-02-22 13:27:34	0	0	0	no	0	0	0	0.008	3	0	0	0	0	0	none
0	0	1	0	1	2012-02-22 13:31:11	0	0	0	no	0	0	0	0.272	13	0	1	0	0	0	small
0	0	1	0	1	2012-02-22 13:32:26	0	0	0	no	0	0	0	1.524	48	1	1	0	0	2	small
0	0	1	0	0	2012-02-22 10:06:07	0	0	0	no	0	0	0	31.707	609	1	0	0	0	9	small
0	0	1	1	1	2012-02-22 10:37:10	0	0	0	no	0	0	0	22.189	699	1	1	0	0	16	small
0	1	1	0	1	2012-02-22 10:37:52	0	0	2	no	0	0	0	28.651	605	1	0	0	0	2	big
0	0	1	0	1	2012-02-22 13:41:04	0	0	0	no	0	0	0	1.692	41	1	1	0	0	0	small
0	0	1	0	0	2012-02-22 10:41:35	0	0	0	no	0	0	0	1.096	26	0	0	0	0	0	small
0	0	1	0	0	2012-02-22 10:41:51	0	0	0	no	0	0	5	1.222	35	0	0	0	0	1	none
0	0	1	0	1	2012-02-22 18:56:09	0	0	0	no	0	0	0	11.545	325	1	1	0	0	5	small
0	0	1	0	0	2012-02-22 19:09:43	0	0	0	no	0	0	0	3.89	100	1	0	0	0	2	small
0	1	1	0	0	2012-02-22 14:10:34	0	0	0	no	0	0	0	0.298	12	0	0	0	0	0	small
0	0	1	1	0	2012-02-22 14:16:18	0	0	0	no	0	0	0	16.779	396	1	1	0	0	8	big
0	0	1	0	0	2012-02-22 11:19:53	0	0	0	no	0	0	0	1.11	48	0	1	0	0	2	small
0	0	1	3	0	2012-02-22 11:31:42	0	0	0	no	0	0	0	22.929	570	1	1	0	0	13	small
0	0	1	0	1	2012-02-22 15:05:30	0	0	0	no	0	0	0	0.522	13	0	1	0	0	2	none
0	0	1	0	0	2012-02-22 20:05:30	0	0	0	no	0	0	0	1.991	44	1	0	0	0	0	small
0	0	1	1	0	2012-02-22 12:31:21	0	0	1	no	0	0	0	14.271	255	0	1	0	0	1	small
0	0	1	0	1	2012-02-22 20:34:37	0	0	0	no	0	0	2	29.932	766	1	1	0	0	8	small
0	0	1	0	1	2012-02-22 16:46:40	0	0	0	no	0	0	0	0.088	6	0	1	0	0	2	none
0	0	1	0	0	2012-02-22 23:06:10	0	0	0	no	0	0	0	31.53	502	1	0	0	0	25	small
0	0	1	0	0	2012-02-22 21:30:25	0	0	6	no	0	0	0	11.542	165	1	0	1	0	12	small
0	0	1	0	0	2012-02-22 19:25:43	0	0	0	no	0	0	0	12.833	173	1	0	0	0	1	small
0	0	1	0	0	2012-02-22 16:10:41	0	0	0	no	0	0	0	1.257	18	1	0	0	0	0	small
0	0	1	1	1	2012-02-22 20:11:40	0	0	2	no	0	0	0	30.984	723	1	1	0	0	2	big
0	0	1	0	0	2012-02-22 20:11:40	0	0	4	no	0	0	0	0.969	14	1	0	0	0	0	small
0	0	1	0	0	2012-02-23 05:09:41	0	0	0	no	0	0	0	7.484	185	1	0	0	0	0	small
0	0	1	0	0	2012-02-23 08:00:51	0	0	22	no	1	0	0	23.277	457	1	0	0	0	25	small
0	0	1	0	0	2012-02-23 01:57:51	0	0	0	no	0	0	0	9.479	192	1	0	0	0	30	small
0	0	1	0	0	2012-02-23 05:14:50	0	0	0	no	0	0	0	11.836	126	1	0	0	0	2	big
0	0	1	0	1	2012-02-23 05:33:33	0	0	1	no	0	0	0	0.39	16	0	1	0	0	1	small
0	1	1	0	0	2012-02-23 10:48:36	0	0	0	no	0	0	0	6.737	153	1	0	0	0	5	small
0	0	1	1	0	2012-02-23 11:18:34	0	0	0	no	0	0	0	2.258	81	1	1	0	0	0	small
0	0	1	1	1	2012-02-23 06:27:59	0	0	2	no	0	0	0	34.781	876	1	1	0	0	2	big
0	0	1	0	0	2012-02-23 11:32:13	0	0	1	no	0	0	0	3.387	77	0	0	0	0	0	small
0	0	1	0	0	2012-02-23 06:59:16	0	0	0	no	0	0	0	20.184	510	1	0	0	0	46	small
0	1	1	0	0	2012-02-23 04:20:29	0	0	0	no	0	0	0	6.212	147	1	1	0	0	3	small
0	1	1	0	0	2012-02-23 07:53:32	0	0	0	no	0	0	0	5.567	61	0	0	0	0	0	small
0	1	1	0	0	2012-02-23 07:59:59	0	0	0	no	0	0	0	0.982	22	0	0	1	0	0	small
0	0	1	0	1	2012-02-23 08:26:22	0	0	0	no	0	0	0	0.209	9	1	0	0	0	0	none
0	0	1	1	0	2012-02-23 09:02:00	0	0	0	no	0	0	0	3.814	69	0	1	0	0	0	small
0	0	1	0	0	2012-02-23 09:04:18	0	0	0	no	0	0	0	9.763	241	1	0	0	0	3	big
0	0	1	1	0	2012-02-23 11:53:05	0	0	0	no	0	0	0	1.025	19	1	0	0	0	0	none
0	0	1	0	0	2012-02-23 11:14:56	0	0	0	no	0	0	0	0.961	32	0	1	0	0	1	small
0	1	1	0	0	2012-02-23 13:10:55	0	0	0	no	0	0	0	18.353	236	0	0	0	0	0	small
0	0	1	0	0	2012-02-23 10:12:30	0	0	0	no	0	0	0	3.831	101	1	0	0	0	1	small
0	1	1	0	0	2012-02-23 13:18:31	1	2	0	no	0	0	0	10.865	215	1	0	0	0	0	small
0	0	1	0	0	2012-02-23 13:22:59	0	0	11	no	0	0	0	77.784	794	1	0	0	0	7	small
0	0	1	0	0	2012-02-23 18:57:54	0	0	0	no	0	0	0	20.16	424	1	0	0	0	15	big
0	1	1	0	0	2012-02-23 14:21:30	0	0	0	no	0	0	0	3.233	48	0	0	1	0	2	small
0	0	1	0	1	2012-02-23 16:17:50	0	0	1	no	0	0	0	0.42	18	0	1	0	0	0	small
0	0	1	0	0	2012-02-23 16:56:59	0	0	0	no	0	0	0	26.888	664	1	0	0	0	1	small
0	0	1	0	0	2012-02-23 23:19:07	0	0	2	no	0	0	0	9.887	181	1	0	0	0	0	big
0	0	1	0	1	2012-02-23 18:35:19	0	0	0	no	0	0	0	1.426	40	0	0	0	0	2	small
0	0	1	0	0	2012-02-23 18:54:41	0	0	1	no	0	0	0	2.01	35	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 00:12:23	0	0	0	no	0	0	0	8.002	142	1	0	0	0	8	small
0	0	1	0	0	2012-02-23 21:44:04	0	0	0	no	0	0	0	10.19	138	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 05:45:18	0	0	0	no	0	0	0	5.801	149	1	0	0	0	0	small
0	0	1	0	0	2012-02-24 06:13:05	0	0	0	no	0	0	0	79.415	1167	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 01:10:36	0	0	4	no	0	0	1	42.432	1093	1	0	0	0	42	small
0	0	1	0	0	2012-02-24 08:15:13	0	0	8	no	1	0	0	17.654	355	1	0	0	0	17	small
0	0	1	0	0	2012-02-24 00:28:58	0	0	0	no	0	0	0	18.459	382	1	0	0	0	0	small
0	0	1	0	0	2012-02-24 02:04:10	0	0	0	no	0	0	0	9.803	200	1	0	0	0	32	small
0	0	1	0	0	2012-02-24 05:43:30	0	0	0	no	0	0	0	41.107	539	1	0	0	0	14	small
0	1	1	21	1	2012-02-24 05:59:43	2	3	0	no	0	0	0	9.973	229	1	0	0	0	8	small
0	0	1	0	1	2012-02-24 06:07:05	0	0	0	no	0	0	0	1.443	44	1	1	0	0	2	small
0	0	1	0	0	2012-02-24 06:26:30	0	0	0	no	0	0	0	33.953	794	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 03:59:40	0	0	0	no	0	0	0	7.156	121	1	0	0	0	1	small
0	0	1	0	1	2012-02-24 07:02:31	0	0	0	no	0	0	0	1.532	37	1	1	0	0	6	small
0	0	1	0	1	2012-02-24 07:13:38	0	0	0	no	0	0	0	0.936	18	0	0	1	0	2	none
0	0	1	0	1	2012-02-24 07:15:32	0	0	2	no	0	0	0	40.245	1238	1	1	0	0	2	big
0	0	1	0	0	2012-02-24 04:12:08	1	2	0	no	0	0	0	10.286	329	1	0	0	0	7	small
0	0	1	0	0	2012-02-24 04:37:15	0	0	0	no	0	0	0	8.057	134	1	0	0	0	1	small
0	0	1	0	1	2012-02-24 07:41:05	0	0	0	no	0	0	0	1.407	31	1	1	0	0	2	small
0	0	1	0	0	2012-02-24 05:57:10	0	0	0	no	0	0	0	7.55	126	1	0	0	0	1	small
0	1	1	0	0	2012-02-24 09:59:42	0	1	1	no	0	0	0	10.293	160	0	0	0	0	0	big
0	0	1	0	0	2012-02-24 07:54:10	1	1	0	no	0	0	0	13.45	258	1	0	0	0	0	big
0	0	1	0	0	2012-02-24 11:01:43	0	0	0	no	0	0	0	7.216	157	1	0	0	0	0	big
0	0	1	0	0	2012-02-24 16:15:11	0	0	4	no	0	0	0	14.472	301	1	0	0	0	20	big
0	0	1	0	1	2012-02-24 11:22:54	0	0	0	no	0	0	0	0.287	4	1	0	0	0	0	none
0	0	1	1	0	2012-02-24 08:23:53	0	0	0	no	0	0	0	24.606	611	1	1	0	0	13	small
0	0	1	0	1	2012-02-24 11:41:53	0	0	0	no	0	0	0	2.161	60	1	1	0	0	6	small
0	0	1	1	0	2012-02-24 11:44:29	0	0	0	no	0	0	0	22.091	569	1	1	0	0	12	big
0	0	1	0	1	2012-02-24 11:45:05	0	0	0	no	0	0	0	1.865	40	1	1	0	0	4	small
0	0	1	0	0	2012-02-24 12:36:02	0	0	0	no	0	0	0	0.404	10	0	0	0	0	0	none
0	0	1	1	0	2012-02-24 11:10:14	0	1	0	no	0	0	0	29.959	739	1	1	0	0	17	small
0	1	1	0	0	2012-02-24 19:25:58	0	0	0	no	0	0	0	1.189	39	1	0	0	0	0	small
0	0	1	0	0	2012-02-24 11:48:03	0	0	0	no	0	0	0	2.851	70	1	0	0	0	0	big
0	0	1	0	0	2012-02-24 15:18:35	0	0	0	no	0	0	0	25.293	637	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 20:40:46	0	0	0	no	0	0	4	11.345	169	1	0	0	0	5	small
0	0	1	0	0	2012-02-24 16:28:21	0	0	0	no	0	0	0	27.601	678	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 16:46:39	0	0	0	no	0	0	0	25.39	640	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 16:57:55	0	0	0	no	0	0	0	27.279	675	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 16:59:02	0	0	1	no	0	0	0	26.849	664	1	0	0	0	2	small
0	1	1	0	0	2012-02-24 23:56:26	0	0	0	no	0	0	0	2.342	80	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 17:59:03	0	0	0	no	0	0	0	9.928	20	1	0	0	0	6	big
0	0	1	0	0	2012-02-24 19:23:40	0	0	0	no	0	0	0	5.531	87	1	0	0	0	2	small
0	0	1	0	0	2012-02-24 20:23:20	0	0	0	no	0	0	0	28.131	689	1	0	0	0	1	small
0	0	1	0	0	2012-02-24 20:55:29	0	0	1	no	0	0	0	0.87	23	0	0	0	0	0	big
0	0	1	0	0	2012-02-24 20:08:59	0	0	0	no	0	0	0	8.365	17	1	0	0	0	6	small
0	0	1	0	0	2012-02-25 05:25:19	0	0	0	no	0	0	0	13.884	399	1	0	0	0	26	small
0	0	1	0	0	2012-02-25 00:17:58	0	0	0	no	0	0	0	1.937	50	1	0	0	0	0	none
0	0	1	0	0	2012-02-25 01:04:00	0	0	0	no	0	0	0	0.505	12	0	0	0	0	0	none
0	0	1	0	0	2012-02-25 08:01:37	0	0	10	no	1	0	0	14.563	302	1	0	0	0	13	small
0	0	1	0	0	2012-02-25 02:17:03	0	0	0	no	0	0	0	9.952	200	1	0	0	0	32	small
0	0	1	0	0	2012-02-25 07:17:27	0	0	0	no	0	0	0	28.101	688	1	0	0	0	1	small
0	0	1	0	0	2012-02-25 08:49:13	0	0	0	no	0	0	0	1.536	37	1	0	0	0	2	big
0	0	1	0	1	2012-02-25 08:52:45	0	0	0	no	0	0	0	2.722	44	1	1	0	0	8	big
0	0	1	0	0	2012-02-25 10:27:13	0	0	0	no	0	0	0	29.104	705	1	0	0	0	1	small
0	0	1	0	0	2012-02-25 08:02:20	0	0	0	no	0	0	0	5.264	118	1	0	0	0	1	small
0	0	1	0	0	2012-02-25 11:43:29	0	0	0	no	0	0	0	28.801	703	1	0	0	0	1	small
0	0	1	0	0	2012-02-25 12:59:18	0	0	2	no	0	0	0	27.113	669	1	0	0	0	2	small
0	0	1	0	0	2012-02-25 13:05:22	0	0	2	no	0	0	0	28.747	700	1	0	0	0	2	small
0	0	1	0	0	2012-02-25 13:41:50	0	0	0	no	0	0	0	29.009	706	1	0	0	0	1	small
0	0	1	0	0	2012-02-25 13:47:23	0	0	0	no	0	0	0	24.592	626	1	0	0	0	1	small
0	0	1	0	1	2012-02-25 15:29:50	0	0	0	no	0	0	0	2.533	57	1	1	0	0	4	small
0	0	1	0	0	2012-02-25 22:39:01	0	0	0	no	0	0	0	25.468	641	1	0	0	0	1	small
0	0	1	0	0	2012-02-26 06:37:59	0	0	0	no	0	0	0	10.566	253	1	0	0	0	0	small
0	0	1	0	0	2012-02-26 08:02:24	0	0	12	no	1	0	0	14.198	300	1	0	0	0	13	small
0	0	1	0	0	2012-02-26 01:21:09	0	0	0	no	0	0	0	9.639	196	1	0	0	0	31	small
0	0	1	0	0	2012-02-26 05:22:16	0	0	0	no	0	0	0	5.342	94	1	0	0	0	3	small
0	0	1	0	0	2012-02-26 13:55:08	0	1	0	no	0	0	0	2.685	71	1	0	0	0	1	small
0	0	1	0	0	2012-02-26 09:35:53	0	0	0	no	0	0	0	5.237	98	1	0	0	0	1	small
0	1	1	1	1	2012-02-26 11:00:30	0	0	0	no	0	0	0	0.361	13	0	0	0	0	2	none
0	0	1	0	0	2012-02-26 14:36:06	0	0	0	no	0	0	0	0.637	23	0	0	0	0	0	none
0	0	1	0	0	2012-02-26 16:05:56	0	0	0	no	0	0	0	0.361	13	0	0	0	0	0	none
0	0	1	1	0	2012-02-26 16:21:57	0	0	0	no	0	0	0	0.954	35	0	1	0	0	1	none
0	0	1	0	0	2012-02-26 22:20:54	0	0	0	no	0	0	0	13.792	366	1	0	0	0	4	big
0	0	1	0	0	2012-02-27 05:08:34	0	0	0	no	0	0	0	4.507	104	1	0	0	0	0	small
0	0	1	0	0	2012-02-27 08:04:50	0	0	16	no	1	0	0	20.214	404	1	0	0	0	21	small
0	1	1	1	1	2012-02-27 04:19:17	0	0	0	no	0	0	0	0.979	27	0	1	0	0	3	small
0	0	1	0	0	2012-02-27 05:35:54	0	0	2	no	0	0	0	0.984	50	0	0	0	0	1	big
0	1	1	0	1	2012-02-27 05:48:06	0	0	0	no	0	0	0	13.202	197	0	0	0	0	0	big
0	0	1	0	1	2012-02-27 06:01:47	0	0	4	no	0	0	0	4.888	135	1	1	0	0	6	big
0	0	1	0	0	2012-02-27 11:07:04	0	0	0	no	0	0	0	0.638	16	0	0	0	0	2	small
0	1	1	0	1	2012-02-27 06:25:50	0	0	0	no	0	0	0	15.27	192	0	0	0	0	0	small
0	0	1	0	1	2012-02-27 06:40:00	0	0	4	no	0	0	0	9.956	268	1	1	0	0	6	big
0	0	1	0	1	2012-02-27 07:14:41	0	0	4	no	0	0	0	11.653	325	1	1	0	0	6	big
0	1	1	0	0	2012-02-27 07:32:14	0	0	0	no	0	0	0	35.061	453	0	0	0	0	0	small
0	1	1	0	0	2012-02-27 07:41:26	0	3	1	no	0	0	0	3.165	55	0	0	1	0	1	small
0	1	1	0	0	2012-02-27 13:22:58	0	0	0	no	0	0	0	13.594	240	1	0	0	0	6	small
0	1	1	0	1	2012-02-27 08:40:45	0	0	1	no	0	0	0	38.668	505	0	0	0	0	0	small
0	1	1	0	0	2012-02-27 09:12:58	0	0	0	no	0	0	0	2.934	36	0	0	0	0	0	small
0	1	1	0	0	2012-02-27 09:16:14	0	0	0	no	0	0	0	15.31	195	0	0	0	0	0	small
0	1	1	0	0	2012-02-27 09:46:13	0	0	0	no	0	0	0	3.285	50	0	0	0	0	2	small
0	0	1	0	0	2012-02-27 10:09:55	0	0	0	no	0	0	0	26.707	660	1	0	0	0	1	small
0	0	1	0	1	2012-02-27 10:10:57	0	0	0	no	0	0	0	0.728	24	0	1	0	0	0	small
0	1	1	0	0	2012-02-27 11:38:27	0	0	0	no	0	0	0	13.892	191	0	0	0	0	1	big
0	0	1	0	0	2012-02-27 17:05:52	0	0	0	no	0	0	0	16.451	307	1	0	0	0	4	small
0	0	1	0	0	2012-02-27 12:17:14	0	0	4	no	0	0	0	28.759	699	1	0	0	0	4	small
0	1	1	0	0	2012-02-27 12:20:56	0	2	0	no	0	0	0	7.39	160	1	0	0	0	1	small
0	1	1	0	0	2012-02-27 11:51:46	0	1	0	no	0	0	0	2.301	80	0	0	0	0	0	small
0	0	1	0	0	2012-02-27 12:26:09	0	0	4	no	0	0	0	15.757	351	1	0	0	0	2	big
0	0	1	2	1	2012-02-27 13:45:12	0	0	0	no	0	0	0	6.384	139	1	1	0	0	0	small
